2023-06-22 17:07:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Post Name : C-BIO_2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Batch Name : 20230306-Act4-1 HN-b-HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date;1TE01 - Temperature;1AE02 - Oxygene dissous;1AE03 - pH;1AE05 - Libre 1;1AE06 - Libre 2;1MT01 - Agitation;1PP23 - Pompe 01PP23;1AE01 - Anti-Mousse;1FV50 - Air;1SC01 - Agitation_MV;1SC01 - Agitation_SP;1SC01 - Agitation_OUT;1TC01 – Original;1TC01 – Noise;1TC01 - Temperature_MV;1TC01 - Temperature_SP;1TC01 - Temperature_OUT;1AC03 - Oxygene Dissous_MV;1AC03 - Oxygene Dissous_SP;1AC03 - Oxygene Dissous_OUT;1AC04 - pH_MV;1AC04 - pH_SP;1AC04 - pH_OUT;1AC01 - Anti Mousse_MV;1AC01 - Anti Mousse_SP;1AC01 - Anti Mousse_OUT;1PC23 - Pompe 01PP23_MV;1PC23 - Pompe 01PP23_SP;1PC23 - Pompe 01PP23_OUT;1FC50 - Air_MV;1FC50 - Air_SP;1FC50 - Air_OUT;1AC05 - Libre 1_MV;1AC05 - Libre 1_SP;1AC05 - Libre 1_OUT;1AC06 - Libre 2_MV;1AC06 - Libre 2_SP;1AC06 - Libre 2_OUT;1XC01 - Calcul 1_MV;1XC01 - Calcul 1_SP;1XC01 - Calcul 1_OUT;1XC02 - Calcul 2_MV;1XC02 - Calcul 2_SP;1XC02 - Calcul 2_OUT;1XC03 - Calcul 3_MV;1XC03 - Calcul 3_SP;1XC03 - Calcul 3_OUT;1XC04 - Calcul 4_MV;1XC04 - Calcul 4_SP;1XC04 - Calcul 4_OUT;1XC05 - Calcul 5_MV;1XC05 - Calcul 5_SP;1XC05 - Calcul 5_OUT;1XC06 - Calcul 6_MV;1XC06 - Calcul 6_SP;1XC06 - Calcul 6_OUT;COMMENT
06/03/2023 18:04:50;29,315208;85,898964;6,941051;-0,269821;-109,183167;400;8;0;0,497849;400;400;40;29,315208;1;29,315208;30;13,111764;85,898964;30;0;6,941051;7;0;0;0;0;8;0;0;0,497849;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:05:20;29,348152;85,965614;6,967718;-0,209686;-109,183167;400;8;0;0,499849;400;400;40;29,348152;1;29,348152;30;12,829853;85,965614;30;0;6,967718;7;0;0;0;0;8;0;0;0,499849;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:05:50;29,126537;85,87899;6,966783;-0,269821;-109,183167;400;8;0;0,499855;400;400;40;29,126537;1;29,126537;30;15,366618;85,87899;30;-100;6,966783;7;0;0;0;0;8;0;0;0,499855;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:06:20;29,144508;85,885643;6,963039;-0,249771;-109,183167;400;8;0;0,499934;400;400;40;29,144508;1;29,144508;30;14,661985;85,885643;30;-100;6,963039;7;0;0;0;0;8;0;0;0,499934;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:06:50;29,183441;87,138481;6,965379;-0,309891;-109,183167;400;8;0;0,500078;400;400;40;29,189426;1;29,189426;30;14,351927;87,138481;30;-100;6,931226;7;0;0;0;0;8;0;0;0,499934;0,5;5;-0,329926;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:07:20;29,216385;89,204323;6,962104;-0,269821;-109,183167;400;8;0;0,499843;400;400;40;29,216385;1;29,216385;30;14,070087;89,204323;30;-100;6,962104;7;0;0;0;0;8;0;0;0,499843;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:07:50;29,24633;90,623756;6,970057;-0,269821;-109,183167;400;8;0;0,500061;400;400;40;29,24633;1;29,24633;30;13,81636;90,623756;30;-100;6,970057;7;0;0;0;0;8;0;0;0,500061;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:08:20;29,315208;91,709984;6,987835;-0,249771;-109,183167;400;8;0;0,500188;400;400;40;29,315208;1;29,315208;30;13,111764;91,709984;30;-100;6,987835;7;0;0;0;0;8;0;0;0,500188;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:08:50;29,348152;92,403053;6,953683;-0,209686;-109,183167;400;8;0;0,499703;400;400;40;29,348152;1;29,348152;30;12,801706;92,389717;30;-100;6,957893;7;0;0;0;0;8;0;0;0,499703;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:09:20;29,381096;92,709587;6,948536;-0,249771;-109,183167;400;8;0;0,500087;400;400;40;29,381096;1;29,381096;30;12,491647;92,709587;30;-100;6,948536;7;0;0;0;0;8;0;0;0,500087;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:09:50;29,411045;92,836205;6,953215;-0,209686;-109,183167;400;8;0;0,499989;400;400;40;29,411045;1;29,411045;30;12,15344;92,836205;30;-100;6,953215;7;0;0;0;0;8;0;0;0,499989;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:10:20;29,479919;93,082771;6,956021;-0,249771;-109,183167;400;8;0;0,500052;400;400;40;29,479919;1;29,479919;30;11,617874;93,082771;30;-100;6,956021;7;0;0;0;0;8;0;0;0,500052;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:10:50;29,512867;93,38932;6,961636;0,531693;-109,183167;400;8;0;0,500387;400;400;40;29,512867;1;29,512867;30;11,251449;93,38932;30;-100;6,961636;7;0;0;0;0;8;0;0;0,500387;0,5;5;0,531693;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:11:20;29,548809;93,795815;6,9738;-0,169617;-109,183167;400;8;0;0,500066;400;400;40;29,548809;1;29,548809;30;10,885057;93,795815;30;-100;6,9738;7;0;0;0;0;8;0;0;0,500066;0,5;5;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:11:50;29,572762;93,602547;6,989706;-0,269821;-109,183167;400;8;0;0,499737;400;400;40;29,581749;1;29,581749;30;10,603148;93,602547;30;-100;6,964442;7;0;0;0;0;8;0;0;0,499737;0,5;5;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:12:20;29,644638;94,109032;6,965846;-0,249771;-109,183167;400;8;0;0,499957;400;400;40;29,644638;1;29,644638;30;10,01125;94,109032;30;-100;6,965846;7;0;0;0;0;8;0;0;0,499957;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:12:50;29,683571;94,135689;6,964442;-0,269821;-109,183167;400;8;0;0,499967;400;400;40;29,683571;1;29,683571;30;10,01125;94,135689;30;-100;6,964442;7;0;0;0;0;8;0;0;0,499967;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:13:20;29,677578;94,662132;6,985028;-0,209686;-109,183167;400;8;0;0,499944;400;400;40;29,674591;1;29,674591;30;9,72934;94,682137;30;-100;6,961636;7;0;0;0;0;8;0;0;0,499679;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:13:50;29,707527;94,282295;6,989706;-0,309891;-109,183167;400;8;0;0,500037;400;400;40;29,707527;1;29,707527;30;9,362949;94,282295;30;-100;6,989706;7;0;0;0;0;8;0;0;0,500037;0,5;5;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:14:20;29,776413;94,295616;6,99111;-0,269821;-109,183167;400;8;0;0,500434;400;400;40;29,776413;1;29,776413;30;8,771015;94,295616;30;-100;6,99111;7;0;0;0;0;8;0;0;0,500434;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:14:50;29,776413;94,475548;6,961636;-0,269821;-109,183167;400;8;0;0,499859;400;400;40;29,776413;1;29,776413;30;8,461029;94,475548;30;-100;6,961636;7;0;0;0;0;8;0;0;0,499859;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:15:20;29,80336;94,328941;6,961636;-0,269821;-109,183167;400;8;0;0,500175;400;400;40;29,80336;1;29,80336;30;8,517397;94,328941;30;-100;6,961636;7;0;0;0;0;8;0;0;0,500175;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:15:50;29,842297;94,069054;6,975204;-0,249771;-109,183167;400;8;0;0,500266;400;400;40;29,842297;1;29,842297;30;8,094566;94,069054;30;-100;6,975204;7;0;0;0;0;8;0;0;0,500266;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:16:20;29,881226;94,642143;6,985964;-0,269821;-109,183167;400;8;0;0,500289;400;400;40;29,881226;1;29,881226;30;7,812692;94,642143;30;-100;6,985964;7;0;0;0;0;8;0;0;0,500289;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:16:50;29,911179;94,475548;6,937776;-0,269821;-109,183167;400;8;0;0,499726;400;400;40;29,911179;1;29,911179;30;7,587221;94,475548;30;-100;6,937776;7;0;0;0;0;8;0;0;0,499726;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:17:20;29,911179;94,455559;6,981285;-0,249771;-109,183167;400;8;0;0,500242;400;400;40;29,911179;1;29,911179;30;0;94,455559;30;-100;6,981285;7;0;0;0;0;8;0;0;0,500242;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:17:50;29,935135;94,455559;6,963975;-0,209686;-109,183167;400;8;0;0,499958;400;400;40;29,935135;1;29,935135;30;0;94,455559;30;-100;6,963975;7;0;0;0;0;8;0;0;0,499958;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:18:20;29,974068;94,46888;6,967718;-0,209686;-109,183167;400;8;0;0,500063;400;400;40;29,974068;1;29,974068;30;0;94,46888;30;-100;6,967718;7;0;0;0;0;8;0;0;0,500063;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:18:50;29,974068;94,102364;6,98035;-0,269821;-109,183167;400;8;0;0,499841;400;400;40;29,968075;1;29,968075;30;0;94,069054;30;-100;6,981285;7;0;0;0;0;8;0;0;0,499675;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:19:20;29,980057;93,962425;6,961636;-0,249771;-109,183167;400;8;0;0,499908;400;400;40;29,980057;1;29,980057;30;0;93,962425;30;-100;6,961636;7;0;0;0;0;8;0;0;0,499908;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:19:50;30,007008;94,109032;6,963039;-0,269821;-109,183167;400;8;0;0,500039;400;400;40;30,007008;1;30,007008;30;0;94,109032;30;-100;6,9607;7;0;0;0;0;8;0;0;0,499884;0,5;5;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:20:20;30,004013;94,122368;6,94994;-0,249771;-109,183167;400;8;0;0,500086;400;400;40;30,004013;1;30,004013;30;0;94,122368;30;-100;6,94994;7;0;0;0;0;8;0;0;0,500086;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:20:50;30,013;94,109032;6,985028;-0,269821;-109,183167;400;8;0;0,500121;400;400;40;30,013;1;30,013;30;0;94,109032;30;-100;6,985028;7;0;0;0;0;8;0;0;0,500121;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:21:20;30,007008;94,282295;6,975204;-0,269821;-109,183167;400;8;0;0,500176;400;400;40;30,007008;1;30,007008;30;0;94,282295;30;-100;6,975204;7;0;0;0;0;8;0;0;0,500176;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:21:50;29,974068;94,282295;6,958361;-0,269821;-109,183167;400;8;0;0,499881;400;400;40;29,974068;1;29,974068;30;0;94,282295;30;-100;6,958361;7;0;0;0;0;8;0;0;0,499881;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:22:20;29,968075;94,109032;7,002338;-0,249771;-109,183167;400;8;0;0,500015;400;400;40;29,968075;1;29,968075;30;0;94,109032;30;-100;7,002338;7;0;0;0;0;8;0;0;0,500015;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:22:50;29,935135;94,069054;6,962104;-0,249771;-109,183167;400;8;0;0,500294;400;400;40;29,935135;1;29,935135;30;0;94,069054;30;-100;6,962104;7;0;0;0;0;8;0;0;0,500294;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:23:20;29,941124;94,262306;6,972864;-0,309891;-109,183167;400;8;0;0,500059;400;400;40;29,941124;1;29,941124;30;0;94,262306;30;-100;6,972864;7;0;0;0;0;8;0;0;0,500059;0,5;5;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:23:50;29,911179;94,055717;6,9738;-0,269821;-109,183167;400;8;0;0,500051;400;400;40;29,911179;1;29,911179;30;7,587221;94,055717;30;-100;6,9738;7;0;0;0;0;8;0;0;0,500051;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:24:20;29,905186;94,089043;6,975204;-0,249771;-109,183167;400;8;0;0,500043;400;400;40;29,905186;1;29,905186;30;7,587221;94,089043;30;-100;6,975204;7;0;0;0;0;8;0;0;0,500043;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:24:50;29,872246;93,722511;6,986432;-0,249771;-109,183167;400;8;0;0,500032;400;400;40;29,872246;1;29,872246;30;7,925463;93,722511;30;-100;6,985964;7;0;0;0;0;8;0;0;0,500032;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:25:20;29,842297;94,022392;6,957893;-0,249771;-109,183167;400;8;0;0,500136;400;400;40;29,842297;1;29,842297;30;8,094566;94,022392;30;-100;6,957893;7;0;0;0;0;8;0;0;0,500136;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:25:50;29,809349;93,89579;6,987368;-0,269821;-109,183167;400;8;0;0,500243;400;400;40;29,809349;1;29,809349;30;8,545545;93,89579;30;-100;6,987368;7;0;0;0;0;8;0;0;0,500243;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:26:20;29,80336;93,875786;6,986432;-0,209686;-109,183167;400;8;0;0,499743;400;400;40;29,809349;1;29,809349;30;8,461029;93,882454;30;-100;6,9738;7;0;0;0;0;8;0;0;0,499743;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:26:50;29,776413;93,882454;6,9738;-0,249771;-109,183167;400;8;0;0,499866;400;400;40;29,776413;1;29,776413;30;8,517397;93,882454;30;-100;6,9738;7;0;0;0;0;8;0;0;0,499866;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:27:20;29,77042;94,015739;6,958361;-0,209686;-109,183167;400;8;0;0,500077;400;400;40;29,776413;1;29,776413;30;8,827419;94,002403;30;-100;6,965846;7;0;0;0;0;8;0;0;0,500077;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:27:50;29,785397;94,022392;6,957893;-0,249771;-109,183167;400;8;0;0,500247;400;400;40;29,776413;1;29,776413;30;8,883823;94,035728;30;-100;6,967718;7;0;0;0;0;8;0;0;0,499598;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:28:20;29,740467;93,89579;6,998595;-0,329926;-109,183167;400;8;0;0,500076;400;400;40;29,740467;1;29,740467;30;9,109329;93,89579;30;-100;6,998595;7;0;0;0;0;8;0;0;0,500076;0,5;5;-0,329926;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:28:50;29,731487;94,195656;6,984092;-0,309891;-109,183167;400;8;0;0,500094;400;400;40;29,731487;1;29,731487;30;9,109329;94,195656;30;-100;6,984092;7;0;0;0;0;8;0;0;0,500094;0,5;5;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:29:20;29,740467;93,32267;6,979881;-0,309891;-109,183167;400;8;0;0,499965;400;400;40;29,740467;1;29,740467;30;9,137442;93,32267;30;-100;6,979881;7;0;0;0;0;8;0;0;0,499965;0,5;5;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:29:50;29,707527;93,515923;6,950875;-0,249771;-109,183167;400;8;0;0,499716;400;400;40;29,707527;1;29,707527;30;9,362949;93,515923;30;-100;6,950875;7;0;0;0;0;8;0;0;0,499716;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:30:20;29,71352;93,495934;6,967718;-0,269821;-109,183167;400;8;0;0,499874;400;400;40;29,71352;1;29,71352;30;9,334801;93,495934;30;-100;6,967718;7;0;0;0;0;8;0;0;0,499874;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:30:50;29,707527;93,875786;6,958361;-0,269821;-109,183167;400;8;0;0,500129;400;400;40;29,707527;1;29,707527;30;9,362949;93,875786;30;-100;6,958361;7;0;0;0;0;8;0;0;0,500129;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:31:20;29,716511;92,996147;6,964442;-0,309891;-109,183167;400;8;0;0,499969;400;400;40;29,716511;1;29,716511;30;9,334801;92,996147;30;-100;6,964442;7;0;0;0;0;8;0;0;0,499969;0,5;5;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:31:50;29,707527;93,249367;6,9738;-0,209686;-109,183167;400;8;0;0,500048;400;400;40;29,707527;1;29,707527;30;9,419353;93,249367;30;-100;6,9738;7;0;0;0;0;8;0;0;0,500048;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:32:20;29,707527;93,342659;6,97146;-0,209686;-109,183167;400;8;0;0,500065;400;400;40;29,707527;1;29,707527;30;9,362949;93,342659;30;-100;6,97146;7;0;0;0;0;8;0;0;0,500065;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:32:50;29,707527;92,989464;6,952279;-0,269821;-109,183167;400;8;0;0,500205;400;400;40;29,707527;1;29,707527;30;9,362949;92,989464;30;-100;6,952279;7;0;0;0;0;8;0;0;0,500205;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:33:20;29,71352;92,942833;6,972864;-0,209686;-109,183167;400;8;0;0,500034;400;400;40;29,71352;1;29,71352;30;9,419353;92,942833;30;-100;6,972864;7;0;0;0;0;8;0;0;0,500034;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:33:50;29,707527;93,289345;6,957893;-0,169617;-109,183167;400;8;0;0,500021;400;400;40;29,707527;1;29,707527;30;9,419353;93,289345;30;-100;6,957893;7;0;0;0;0;8;0;0;0,500021;0,5;5;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:34:20;29,71352;93,515923;6,983624;-0,269821;-109,183167;400;8;0;0,499854;400;400;40;29,71352;1;29,71352;30;9,362949;93,515923;30;-100;6,983624;7;0;0;0;0;8;0;0;0,499854;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:34:50;29,707527;93,169395;6,965846;-0,249771;-109,183167;400;8;0;0,500088;400;400;40;29,707527;1;29,707527;30;9,419353;93,169395;30;-100;6,965846;7;0;0;0;0;8;0;0;0,500088;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:35:20;29,707527;93,862465;6,984092;-0,269821;-109,183167;400;8;0;0,499996;400;400;40;29,707527;1;29,707527;30;9,419353;93,862465;30;-100;6,984092;7;0;0;0;0;8;0;0;0,499996;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:35:50;29,707527;93,309349;6,959297;-0,209686;-109,183167;400;8;0;0,500068;400;400;40;29,707527;1;29,707527;30;9,362949;93,309349;30;-100;6,959297;7;0;0;0;0;8;0;0;0,500068;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:36:20;29,740467;92,78289;6,97801;-0,249771;-109,183167;400;8;0;0,500401;400;400;40;29,740467;1;29,740467;30;9,109329;92,769569;30;-100;6,959764;7;0;0;0;0;8;0;0;0,500401;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:36:50;29,740467;92,802879;6,966783;-0,209686;-109,183167;400;8;0;0,499714;400;400;40;29,740467;1;29,740467;30;9,109329;92,802879;30;-100;6,966783;7;0;0;0;0;8;0;0;0,499714;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:37:20;29,73748;92,576317;7,007016;-0,249771;-109,183167;400;8;0;0,499902;400;400;40;29,73748;1;29,73748;30;9,052926;92,576317;30;-100;7,007016;7;0;0;0;0;8;0;0;0,499902;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:37:50;29,752453;92,556313;6,956957;-0,209686;-109,183167;400;8;0;0,500025;400;400;40;29,752453;1;29,752453;30;9,137442;92,556313;30;-100;6,956957;7;0;0;0;0;8;0;0;0,500025;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:38:20;29,77042;92,556313;6,981285;-0,169617;-109,183167;400;8;0;0,500135;400;400;40;29,77042;1;29,77042;30;8,771015;92,556313;30;-100;6,981285;7;0;0;0;0;8;0;0;0,500135;0,5;5;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:38:50;29,77042;92,562981;6,959297;-0,209686;-109,183167;400;8;0;0,500282;400;400;40;29,77042;1;29,77042;30;8,827419;92,562981;30;-100;6,959297;7;0;0;0;0;8;0;0;0,500282;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:39:20;29,776413;92,576317;6,943858;-0,269821;-109,183167;400;8;0;0,500142;400;400;40;29,776413;1;29,776413;30;8,771015;92,576317;30;-100;6,943858;7;0;0;0;0;8;0;0;0,500142;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:39:50;29,764427;93,669197;6,996257;-0,269821;-109,183167;400;8;0;0,499967;400;400;40;29,764427;1;29,764427;30;8,771015;93,669197;30;-100;6,996257;7;0;0;0;0;8;0;0;0,499967;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:40:20;29,776413;92,78289;6,970057;-0,249771;-109,183167;400;8;0;0,499913;400;400;40;29,776413;1;29,776413;30;8,517397;92,78289;30;-100;6,970057;7;0;0;0;0;8;0;0;0,499913;0,5;5;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
06/03/2023 18:40:50;29,800369;92,556313;6,972864;-0,269821;-109,183167;400;8;0;0,499866;400;400;40;29,80336;1;29,80336;30;8,461029;92,562981;30;-100;6,964442;7;0;0;0;0;8;0;0;0,499956;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
