info,1778487134978541,,,,system,,Compiled in 5ms95us
info,1778487134982116,,,,system,,Upgraded to version 1 in 8ms672us
info,1778487135021119,,,,system,,GreyCat is serving on port: 8080
warn,1778487135022173,,,,system,,Impersonate mode with user 1
